Sr.No,Round,Institute,Program,Stream,Seat Type,Quota,Category,Opening Rank,Closing Rank
1054,Round 1,"Birbhum Pharmacy School, Hetampur, Birbhum",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,16663,24279
1055,Round 1,"Dmbh Institute Of Medical Science, Hooghly",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,12305,15662
1056,Round 1,"Gupta College of Technological Sciences, Asansol, Burdwan",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,8268,10735
1057,Round 1,"Netaji Subhash Chandra Bose Institute of Pharmacy ,Chakdah, Nadia",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,7978,16098
1058,Round 1,"Eminent College of Pharmaceutical Technology, Barasat",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,12880,15920
1059,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,64247,88618
1060,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,14928,15430
1061,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,17665,25190
1062,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,9003,14741
1063,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,20732,25648
1064,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,1005,2436
1065,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,2503,2822
1066,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,17523,26277
1067,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,3819,6883
1068,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),49256,49256
1069,Round 1,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,5067,8647
1070,Round 1,Jadavpur University,Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,1172,5191
1071,Round 1,"Camellia Institute of Engineering and Technology, Bud Bud, Burdwan",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,80234,93476
1072,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,15893,98302
1073,Round 1,"University of Kalyani, Science Instrumentation Centre",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,42794,47279
1074,Round 1,"University of Kalyani, Science Instrumentation Centre",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,8267,9659
1075,Round 1,"University of Kalyani, Science Instrumentation Centre",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,4016,5000
1076,Round 1,"University of Kalyani, Science Instrumentation Centre",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,1284,3066
1077,Round 1,"University of Kalyani, Science Instrumentation Centre",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,8394,10640
1078,Round 1,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,268998,491203
1079,Round 1,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,85381,85381
1080,Round 1,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,11299,67861
1081,Round 1,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),90919,90919
1082,Round 1,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,70347,90528
1083,Round 1,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,85636,94454
1084,Round 1,"Ramkrishna Mahato Government Engineering College, Purulia",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,7079,11686
1085,Round 1,"Siliguri Institute of Technology, Siliguri",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,15840,70863
1086,Round 1,"Siliguri Institute of Technology, Siliguri",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,191318,805792
1087,Round 1,"Ideal Institute of Engineering, Kalyani",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,50547,72012
1088,Round 1,"Ideal Institute of Engineering, Kalyani",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,835467,835467
1089,Round 1,"Netaji Subhas Engineering College, Garia, Kolkata",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,29917,83669
1090,Round 1,"Netaji Subhas Engineering College, Garia, Kolkata",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,144606,306207
1091,Round 1,"Nshm Knowledge Campus, Durgapur Group of Institutions",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,42748,49588
1092,Round 1,"Regent Education and Research Foundation, Barasat, Kolkata",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,39275,39275
1093,Round 1,"Techno International New Town, Rajarhat, New Town",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,261609,543602
1094,Round 1,"Techno International New Town, Rajarhat, New Town",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,41121,94923
1095,Round 1,"Techno India University, Salt Lake",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,15768,52028
1096,Round 1,"Techno India University, Salt Lake",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,112483,150096
1097,Round 1,Jadavpur University,Metallurgical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,2046,2118
1098,Round 1,"Govt. College of Engg. & Textile Technology, Berhampore",Textile Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,15646,16893
1099,Round 1,"Govt. College of Engineering & Textile Technology, Serampore",Textile Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,8471,17571
1100,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,17065,17794
1101,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,17582,23649
1102,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,52409,78492
1103,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,20945,30374
1104,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,6142,16313
1105,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Food Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,22008,76987
1106,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Food Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,17733,95319
1107,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Food Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,408872,1074198
1108,Round 1,"Techno Main Salt Lake, Sector-V, Salt Lake",Food Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,259870,364649
1109,Round 1,Swami Vivekananda University,Data Science (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,27181,36390
1110,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,11883,12518
1111,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,27302,33308
1112,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,20956,22295
1113,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,12855,21322
1114,Round 1,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,ARTIFICIAL INTELLIGENCE (AI),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,173,11158
1115,Round 1,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,32444,32444
1116,Round 1,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,7026,7441
1117,Round 1,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,1434,1936
1118,Round 1,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,8578,10155
1119,Round 1,University Of Calcutta,Instrumentation Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,2375,2375
1120,Round 1,"Camellia Institute of Engineering and Technology, Bud Bud, Burdwan",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,622440,962272
1121,Round 1,"Mckv Institute of Engineering, Liluah, Howrah",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,107470,219598
1122,Round 1,"Mckv Institute of Engineering, Liluah, Howrah",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,17791,45580
1123,Round 1,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,109343,154292
1124,Round 1,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,17952,31134
1125,Round 1,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),48827,48827
1126,Round 1,"Abacus Institute of Engineering & Management, Mogra, Hooghly",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,23685,95770
1127,Round 1,"Abacus Institute of Engineering & Management, Mogra, Hooghly",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,18697,344914
1128,Round 1,University Of Calcutta,Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,4150,6165
1129,Round 1,"Bankura Unnayani Institute of Engineering, Bankura",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,416954,1108752
1130,Round 1,"Bankura Unnayani Institute of Engineering, Bankura",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,66975,90936
1131,Round 1,"Birbhum Institute of Engineering & Technology, Suri, Birbhum",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,84746,84746
1132,Round 1,"Bengal Institute of Technology, Dhapa, Kolkata",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,40453,94859
1133,Round 1,Jadavpur University,Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,956,1968
1134,Round 1,"Maulana Abul Kalam Azad University of Technology, West Bengal",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,37251,53699
1135,Round 1,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Information Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,162030,234451
1136,Round 1,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,4424,54694
1137,Round 1,"University Institute of Technology, Burdwan (Self Financing Course)",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,62277,74722
1138,Round 1,"University Institute of Technology, Burdwan (Self Financing Course)",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,16082,22856
1139,Round 1,"University Institute of Technology, Burdwan (Self Financing Course)",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,6091,12508
1140,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),91277,91277
1141,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,2987,5446
1142,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,11766,12706
1143,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,39241,40504
1144,Round 1,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,9790,11975
1145,Round 1,"Bengal Institute of Technology, Dhapa, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,507198,613483
1146,Round 1,"Future Institute of Engineering & Management, Sonarpur",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,16480,89676
1147,Round 1,"Future Institute of Engineering & Management, Sonarpur",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,198025,397623
1148,Round 1,"Future Institute of Engineering & Management, Sonarpur",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,91725,91725
1149,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,18092,52361
1150,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,68111,68111
1151,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,171451,316034
1152,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,55310,63987
1153,Round 1,"Heritage Institute of Technology, Kolkata",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,2464,8954
1154,Round 1,"Heritage Institute of Technology, Kolkata",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,33114,33114
1155,Round 1,"Heritage Institute of Technology, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,41718,66078
1156,Round 1,"Heritage Institute of Technology, Kolkata",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,9007,9007
1157,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,6176,17124
1158,Round 1,Jadavpur University,Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,116,393
1159,Round 1,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,47217,122599
1160,Round 1,Swami Vivekananda University,Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,50721,293877
1161,Round 1,Swami Vivekananda University,Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,65327,91341
1162,Round 1,Swami Vivekananda University,Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,72836,94975
1163,Round 1,Swami Vivekananda University,Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,14409,65127
1164,Round 1,"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,7996,109376
1165,Round 1,"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,51682,95464
1166,Round 1,"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,17002,28411
1167,Round 1,"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,4039,16447
1168,Round 1,"St. Mary's Technical Campus Kolkata, Barasat",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,6681,94667
