Sr.No,Round,Institute,Program,Stream,Quota,Category,Opening Rank,Closing Rank
598,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,All India,Open,19087.0,35409
599,Round 1,"Pailan College of Management & Technology, Pailan Park",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,All India,Open,37461.0,61868
600,Round 1,"Netaji Subhas Engineering College, Garia, Kolkata",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,All India,Open,10299.0,16999
601,Round 1,"Murshidabad College of Engineering & Technology, Murshidabad",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,All India,Open,22825.0,64529
602,Round 1,"Modern Institute of Engineering & Technology, Bandel, Hooghly",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,All India,Open,11476.0,64498
603,Round 1,"Mallabhum Institute of Technology, Bishnupur, Bankura",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,All India,Open,39320.0,64766
604,Round 1,"Haldia Institute of Technology, Haldia, Purba Medinipur",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,All India,Open,6856.0,12002
605,Round 1,"Guru Nanak Institute of Technology, Panihati, Sodepur",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,All India,Open,20361.0,46583
606,Round 1,"Jis University, Agarpara",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,5498.0,18417
607,Round 1,"Eminent College of Pharmaceutical Technology, Barasat",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,4564.0,21680
608,Round 1,"Anand College of Education, Debra, Paschim Medinipur",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,7313.0,26593
609,Round 1,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B. Tech,All India,Open,224.0,847
610,Round 1,"Bengal College of Pharmaceutical Technology, Dubrajpur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,12942.0,25849
611,Round 1,"Gitanjali College of Pharmacy, Lohapur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,11090.0,29819
612,Round 1,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,4020.0,18710
613,Round 1,"Adamas University, Barasat",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,7673.0,16829
614,Round 1,"Bharat Technology, Uluberia, Howrah",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,4566.0,19234
615,Round 1,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,4193.0,21974
616,Round 1,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B. Tech,Home State,Open,1456.0,2346
617,Round 1,"Birbhum Pharmacy School, Hetampur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,7330.0,23536
618,Round 1,"Global College of Pharmaceutical Technology, Krishnanagar",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,10173.0,24150
619,Round 1,"Gupta College of Technological Sciences, Asansol, Burdwan",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,1616.0,17274
620,Round 1,"Guru Nanak Institute of Pharmaceutical Science and Technology, Sodepur",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,1509.0,5311
621,Round 1,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,9048.0,21536
622,Round 1,"Netaji Subhash Chandra Bose Institute of Pharmacy ,Chakdah, Nadia",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,6234.0,21039
623,Round 1,"Nshm Knowledge Campus, Kolkata Group of Institutions, Kolkata",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,652.0,7653
624,Round 1,"Calcutta Institute of Pharmaceutical Tech. & Allied Health Sciences, Uluberia",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,4663.0,15954
625,Round 1,"Dr. B. C. Roy College of Pharmacy and Allied Health Sciences, Durgapur",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,2268.0,14357
626,Round 1,"Institute of Science and Technology, Paschim Medinipur",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,All India,Open,24919.0,63846
627,Round 1,"Narula Institute of Technology, Agarpara, Kolkata",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,All India,Open,25139.0,47249
628,Round 1,"Netaji Subhas Engineering College, Garia, Kolkata",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,All India,Open,16516.0,28703
629,Round 1,"Rcc Institute of Information Technology, Kolkata",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,All India,Open,15867.0,28551
630,Round 1,"University of Kalyani, Science Instrumentation Centre",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,All India,Open,1769.0,2912
631,Round 1,"Techno International New Town, Rajarhat, New Town",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,All India,Open,22496.0,48230
632,Round 1,"Bcda College of Pharmacy & Technology, Hridaypur, Madhyamgram",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,2191.0,12504
633,Round 1,"Bengal College of Pharmaceutical Science & Research, Durgapur",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,3111.0,17607
634,Round 1,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B. Pharma,All India,Open,3447.0,17188
